winner,t1 odds,t2 odds,team1_previous_score,team2_previous_score,team1_hth,team2_hth,team1_R_average,team1_R_std,team1_ACS_average,team1_ACS_std,team1_K:D_average,team1_K:D_std,team1_KAST_average,team1_KAST_std,team1_ADR_average,team1_ADR_std,team1_KPR_average,team1_KPR_std,team1_APR_average,team1_APR_std,team1_FKPR_average,team1_FKPR_std,team1_FDPR_average,team1_FDPR_std,team1_HS%_average,team1_HS%_std,team1_CL%_average,team1_CL%_std,team1_CLSPR_average,team1_CLSPR_std,team1_CLAPR_average,team1_CLAPR_std,team1_DPR_average,team1_DPR_std,team2_R_average,team2_R_std,team2_ACS_average,team2_ACS_std,team2_K:D_average,team2_K:D_std,team2_KAST_average,team2_KAST_std,team2_ADR_average,team2_ADR_std,team2_KPR_average,team2_KPR_std,team2_APR_average,team2_APR_std,team2_FKPR_average,team2_FKPR_std,team2_FDPR_average,team2_FDPR_std,team2_HS%_average,team2_HS%_std,team2_CL%_average,team2_CL%_std,team2_CLSPR_average,team2_CLSPR_std,team2_CLAPR_average,team2_CLAPR_std,team2_DPR_average,team2_DPR_std,odds_diff,previous_score_diff,hth_diff
2,1.38,2.8,1,3,0.0,0.0,0.9540000000000001,0.12501999840025593,183.26,44.885220284632666,0.898,0.19664689166117016,67.6,2.5099800796022267,123.61999999999998,26.249228560092963,0.6359999999999999,0.15241391012633984,0.236,0.04098780306383838,0.11400000000000002,0.09343446901438462,0.09,0.05196152422706632,32.8,7.694153624668537,9.8,13.79130160644745,0.00909090909090909,0.013551927136362362,0.12121212121212122,0.0815934061687046,0.7090909090909091,0.08117027415744774,1.0779999999999998,0.11366617790706256,218.26,41.906837150994825,1.164,0.25284382531515376,81.6,6.387487769068525,141.78,19.333701145926508,0.778,0.17049926686059386,0.242,0.10034938963441681,0.11200000000000002,0.07014271166700072,0.088,0.044384682042344296,25.2,5.761944116355173,8.4,8.61974477580398,0.008695652173913044,0.007938008079785015,0.10434782608695652,0.03460097503279223,0.6695652173913043,0.02970130656799886,-1.42,-2,0.0
1,1.32,3.1,2,3,0.0,0.0,1.028,0.16037456157383562,205.1,40.284302153568454,0.974,0.2439877046082446,73.2,4.604345773288535,136.18,22.25931265785177,0.696,0.15323185047502366,0.41600000000000004,0.20464603587658375,0.076,0.07300684899377592,0.12200000000000003,0.09757048734120376,24.0,4.183300132670378,11.6,9.071934744033381,0.012048192771084338,0.008519358809476477,0.11325301204819276,0.04475704968917279,0.7204819277108434,0.05347552053294496,0.998,0.08197560612767674,202.76000000000002,14.431493339221696,1.008,0.0676017751246223,69.4,5.504543577809154,130.88000000000002,8.721066448548598,0.714,0.042778499272414866,0.30799999999999994,0.14805404418657397,0.11000000000000001,0.049497474683058325,0.094,0.07700649323271383,26.8,3.1144823004794873,18.0,8.0,0.01764705882352941,0.00820254927974584,0.11176470588235295,0.053518996329239926,0.7078431372549019,0.03628775592808185,-1.78,-1,0.0
2,1.85,1.85,3,4,11.933333333333334,0.0,0.9540000000000001,0.07797435475847173,194.88000000000002,30.858499639483437,0.9100000000000001,0.12942179105544788,69.8,2.3874672772626644,129.35999999999999,20.237168774312277,0.6679999999999999,0.11924764148611072,0.294,0.13939153489362258,0.09,0.05431390245600108,0.11000000000000001,0.058309518948453,23.2,3.8340579025361627,20.2,11.7983049630021,0.02335766423357664,0.013057331255473223,0.11824817518248176,0.03664204495769674,0.7313868613138685,0.03876180451781533,1.02,0.11853269591129693,211.96000000000004,34.61600785763719,1.0699999999999998,0.20651876428063384,76.2,4.969909455915671,137.64,20.35394310692648,0.752,0.13953494186045298,0.248,0.06906518659932802,0.10200000000000001,0.05761944116355174,0.098,0.03834057902536163,24.8,5.932958789676531,19.8,4.324349662087931,0.02204724409448819,0.00658787422467776,0.11181102362204724,0.03119939016717945,0.7023622047244095,0.040303886274235375,0.0,-1,11.933333333333334
1,2.7,1.42,3,4,0.0,0.0,1.062,0.09444575162494076,207.28000000000003,43.2033794974421,1.096,0.16410362579784768,76.8,2.7748873851023217,134.33999999999997,23.079059772876363,0.744,0.146047937335657,0.27,0.06670832032063168,0.11000000000000001,0.0842614977317636,0.08800000000000001,0.03114482300479488,26.0,5.0990195135927845,21.0,5.291502622129181,0.022608695652173914,0.007777627747825356,0.10869565217391304,0.026624888508512808,0.6765217391304348,0.04627933596777451,0.782,0.1384557691105719,177.4,40.17679678620485,0.704,0.17429859437184225,63.2,5.263078946776307,114.88,22.87524863252856,0.5900000000000001,0.15427248620541514,0.248,0.10848963084092415,0.08600000000000001,0.06268971207462991,0.11599999999999999,0.04098780306383839,25.6,4.722287581247038,10.2,14.184498581197715,0.021052631578947368,0.02882750302658769,0.16315789473684209,0.05061943174124038,0.8368421052631578,0.022017369119317794,1.2800000000000002,-1,0.0
2,2.0,1.72,4,3,0.0,0.0,1.0020000000000002,0.17049926686059388,196.74,54.14317131458038,0.9999999999999998,0.1659819267269783,72.0,4.58257569495584,127.08,33.49592512530442,0.694,0.15598076804529457,0.294,0.10830512453249846,0.07800000000000001,0.08288546314040841,0.11600000000000002,0.05683308895353129,30.6,5.176871642217914,22.4,26.17823523463719,0.017910447761194027,0.012487463082598143,0.11343283582089551,0.04427581186325769,0.6895522388059702,0.059139142555698375,1.182,0.09011104260855048,219.06,21.889221091669746,1.302,0.1181947545367391,77.8,2.9495762407505253,144.12000000000003,16.379774113216584,0.7899999999999999,0.09643650760992954,0.35,0.1776231966833161,0.10800000000000001,0.05495452665613635,0.092,0.03193743884534263,23.6,8.590692637965812,29.0,14.866068747318506,0.02622950819672131,0.013468587479635231,0.09016393442622951,0.030116677165366944,0.6049180327868852,0.048974981135375906,0.28,1,0.0
2,3.5,1.25,5,4,1.6000000000000014,0.0,1.116,0.18796276226955172,205.4,68.71444535175992,1.104,0.32974232364074835,79.2,4.08656334834051,131.35999999999999,43.15417708634936,0.73,0.2548528987474932,0.33799999999999997,0.11734564329364766,0.124,0.04560701700396553,0.08,0.026457513110645904,26.6,4.9295030175464944,7.8,11.366617790706258,0.013043478260869565,0.019444069369563388,0.09565217391304347,0.07144207271806514,0.6608695652173913,0.0730771144085722,1.316,0.19616319736382765,222.3,35.38467182269746,1.672,0.5587664986378478,85.0,7.211102550927978,136.06,19.569695960847223,0.8,0.15313392831113554,0.376,0.1499333185119305,0.122,0.03834057902536162,0.08,0.08031189202104506,23.2,6.418722614352485,15.0,22.360679774997898,0.010256410256410256,0.014044168141158104,0.06153846153846154,0.029235267310234306,0.5076923076923077,0.12743357579270953,2.25,1,1.6000000000000014
2,1.72,2.0,3,3,0.0,0.0,0.9180000000000001,0.07661592523751184,191.24,38.29214018568302,0.9219999999999999,0.08408329203831165,70.8,2.949576240750525,125.26000000000002,24.86921792095602,0.6719999999999999,0.10183319694480773,0.29000000000000004,0.1041633332799983,0.084,0.06024948132556827,0.118,0.0506951674225463,30.0,5.787918451395113,13.0,9.617692030835672,0.013461538461538464,0.00526656305293429,0.12115384615384614,0.0323225698345608,0.7250000000000001,0.0454066113581446,1.02,0.08803408430829507,192.04,29.733785497309285,1.008,0.14601369798755184,71.4,2.3021728866442674,127.32000000000001,18.892247087098983,0.6779999999999999,0.09679876032264048,0.33799999999999997,0.09679876032264051,0.094,0.043931765272977596,0.10600000000000001,0.03209361307176242,21.8,3.5637059362410923,11.4,6.87749954561976,0.012093023255813953,0.007053837622373536,0.10232558139534884,0.018893112568920838,0.6697674418604651,0.02131430555793415,-0.28,0,0.0
1,2.5,1.48,4,3,2.2666666666666675,0.0,0.982,0.1723948955160796,192.42000000000002,59.12200943811027,0.932,0.27653209578636617,73.6,2.073644135332772,124.34,39.3489898218493,0.6779999999999999,0.2178761115863784,0.32999999999999996,0.1036822067666386,0.10800000000000001,0.045497252664309304,0.094,0.03286335345030997,24.4,3.2093613071762426,5.4,7.402702209328699,0.009523809523809523,0.013041013273932527,0.11666666666666665,0.06649638116080447,0.726190476190476,0.0445435403187374,1.0699999999999998,0.07245688373094716,208.94,40.36047571572962,1.116,0.1393915348936226,77.2,2.949576240750525,134.95999999999998,21.771265466205676,0.752,0.13498148021117562,0.282,0.07190271204899021,0.10800000000000001,0.07981227975693966,0.09000000000000001,0.03674234614174767,25.6,5.176871642217914,19.6,2.966479394838265,0.021323529411764706,0.00838364283161131,0.10588235294117647,0.03025000357459442,0.6705882352941177,0.0505163648156402,1.02,1,2.2666666666666675
1,1.4,2.7,4,4,0.0,0.0,1.2539999999999998,0.14099645385611653,223.08,41.04597422403323,1.4440000000000002,0.31389488686501416,81.2,2.7748873851023217,142.12,25.51072323553372,0.8019999999999999,0.15626899884494044,0.366,0.12340988615179904,0.11600000000000002,0.04393176527297759,0.08199999999999999,0.06610597552415363,23.0,6.2048368229954285,26.2,24.29403218899654,0.02077922077922078,0.019695780374159873,0.07792207792207792,0.024296476537493124,0.561038961038961,0.06957452070638376,1.186,0.05029910535983721,218.51999999999998,17.57902158824546,1.288,0.042071367935925294,77.6,2.792848008753788,143.88,16.213790426670755,0.788,0.07155417527999329,0.352,0.17020575783445163,0.11000000000000001,0.0479583152331272,0.09,0.03,24.0,8.336666000266533,33.6,15.469324484281788,0.027672955974842768,0.007170914623265018,0.09056603773584906,0.030358536820496024,0.6113207547169811,0.040123617377953655,-1.3000000000000003,0,0.0
2,1.35,2.9,4,4,0.0,0.0,1.028,0.0819756061276768,193.78000000000003,26.477292157620656,1.02,0.11979148550710941,71.8,2.8635642126552705,129.1,16.91788993935118,0.6819999999999999,0.07918333157931663,0.334,0.08706319543871567,0.092,0.04604345773288536,0.10800000000000001,0.0363318042491699,22.8,3.96232255123179,14.2,3.1144823004794873,0.015,0.00465657314657332,0.10500000000000001,0.014419020884418819,0.6692857142857143,0.02350097696623155,0.9920000000000002,0.11366617790706263,198.73999999999998,53.54626971134403,0.9579999999999999,0.2006738647656939,74.4,1.140175425099138,129.28,35.582959404748784,0.698,0.18833480825381166,0.33199999999999996,0.07949842765740715,0.10600000000000001,0.044497190922573975,0.094,0.03361547262794322,23.2,4.54972526643093,11.8,10.894952959971878,0.018300653594771243,0.01691788118371867,0.11764705882352941,0.05864169426446523,0.7281045751633987,0.0656203942379667,-1.5499999999999998,0,0.0
1,1.3,3.2,4,4,0.0,0.0,1.0939999999999999,0.039749213828703535,206.56,20.228519471281132,1.126,0.05899152481501045,74.2,2.7748873851023217,135.72,17.324606777644334,0.736,0.07829431652425353,0.32799999999999996,0.1520526224699857,0.1,0.045825756949558406,0.098,0.031144823004794875,24.2,8.408329203831164,29.8,12.049896265113654,0.02714932126696833,0.005541831997247009,0.10135746606334842,0.03952482860076463,0.6524886877828053,0.035829561800595766,0.982,0.09257429448826499,197.56,44.58097127699216,0.952,0.1371860051171401,72.8,1.9235384061671343,129.40000000000003,29.759284265586764,0.69,0.1401784576887619,0.318,0.08228000972289685,0.10600000000000001,0.05029910535983717,0.09200000000000001,0.03834057902536163,23.4,3.714835124201342,13.6,6.6558245169174945,0.016964285714285716,0.011555517058522128,0.11428571428571428,0.04613575243844219,0.7214285714285713,0.05509369917491027,-1.9000000000000001,0,0.0
1,1.22,3.8,4,4,11.866666666666667,0.0,1.216,0.10807404868885039,220.73999999999995,32.44939136563274,1.3760000000000001,0.29509320561476843,78.2,3.8987177379235853,139.78,19.845326905848633,0.784,0.13202272531651513,0.352,0.16146206984923736,0.118,0.07726577508832742,0.07999999999999999,0.06324555320336758,22.0,5.244044240850758,21.2,17.59829537199555,0.017266187050359712,0.013068994334233778,0.08345323741007193,0.03160558652732201,0.5798561151079136,0.08878409075668993,1.096,0.03435112807463531,207.85999999999999,16.753895069505475,1.118,0.06180614856144974,74.6,3.646916505762094,136.9,14.502930738302515,0.7380000000000001,0.06870225614927067,0.33399999999999996,0.1532318504750236,0.10600000000000001,0.043358966777357594,0.096,0.03507135583350037,24.2,8.408329203831164,24.8,8.228000972289685,0.023636363636363636,0.0058289042611125285,0.1012121212121212,0.03351191830533152,0.6563636363636364,0.042294172902710064,-2.58,0,11.866666666666667
2,4.8,1.15,3,4,0.0,0.0,1.052,0.09757048734120372,217.8,31.596281426775523,1.0580000000000003,0.17005881335585055,75.6,6.348228099241551,143.50000000000003,22.909932343854706,0.7499999999999999,0.11247221879201993,0.396,0.04219004621945799,0.11000000000000001,0.03741657386773942,0.094,0.021908902300206638,19.2,2.949576240750525,17.4,20.464603587658374,0.02608695652173913,0.03572103635903257,0.11304347826086955,0.047129311714519125,0.7130434782608696,0.05190146254918836,1.14,0.1523154621172782,215.06,37.75729068670049,1.224,0.34674197899879383,77.6,6.024948132556827,136.76,23.18454226418973,0.7460000000000001,0.16577092628081683,0.406,0.16667333320000532,0.11399999999999999,0.08049844718999243,0.09,0.047434164902525694,20.6,2.5099800796022267,15.8,9.011104260855047,0.01818181818181818,0.012676667068698114,0.10303030303030303,0.03921872456225692,0.6212121212121211,0.07799719803778031,3.65,-1,0.0
2,1.38,2.8,4,2,0.0,0.0,1.2100000000000002,0.16537835408541227,202.8,24.4172070474901,1.268,0.39207142206490897,76.6,7.231873892705818,128.12,24.48748660030261,0.726,0.09235799911215054,0.37,0.17435595774162696,0.12200000000000003,0.059749476985158624,0.072,0.045497252664309304,20.4,5.856620185738529,23.0,22.80350850198276,0.029268292682926828,0.031800987342451945,0.09268292682926829,0.055618313419470135,0.5951219512195123,0.0984713621374944,1.1580000000000001,0.18363006289820843,213.3,20.795432190748045,1.248,0.36086008368895545,75.8,7.62889244910426,137.7,13.608820668963203,0.752,0.08584870412533901,0.296,0.11458621208504974,0.096,0.07569676347110224,0.10400000000000001,0.0687749954561976,27.0,9.055385138137417,10.8,17.412639087743134,0.014285714285714285,0.021295885499998,0.07619047619047618,0.06818010030131597,0.6238095238095237,0.10567781438653404,-1.42,2,0.0
1,2.3,1.55,2,2,0.0,0.0,0.82,0.18124568960391862,181.2,45.566709339165584,0.828,0.30711561340967347,70.8,5.540758070878027,124.32000000000001,24.224718780617458,0.5940000000000001,0.18769656363396747,0.22999999999999998,0.11247221879201993,0.076,0.03781534080237807,0.128,0.08012490249604051,23.0,7.905694150420948,10.6,17.37239189058317,0.014634146341463417,0.021815297341461364,0.12195121951219512,0.04562996813138953,0.7317073170731707,0.057200192192968645,1.09,0.125099960031968,214.61999999999998,40.573846255931905,1.1480000000000001,0.20571825392998067,74.4,2.6076809620810595,142.74,21.424822052936637,0.738,0.1267675037223657,0.344,0.16257306049896458,0.078,0.06220932405998317,0.124,0.060249481325568274,24.0,5.431390245600108,12.6,7.635443667528429,0.010526315789473684,0.005884389414473131,0.09736842105263158,0.02564945880212885,0.6421052631578947,0.01715579580316488,0.7499999999999998,0,0.0
1,1.55,2.3,1,2,0.0,0.0,0.9019999999999999,0.1500666518584326,184.12000000000003,35.63315871488241,0.8300000000000001,0.1521512405470294,66.0,5.385164807134504,124.22,22.235714515166812,0.6200000000000001,0.12864680330268607,0.312,0.1453272169966796,0.088,0.0408656334834051,0.11600000000000002,0.07162401831787994,23.2,5.495452665613635,16.0,4.636809247747852,0.021212121212121213,0.008298826628866154,0.13333333333333333,0.02914452130556264,0.7454545454545455,0.029144521305562616,0.8800000000000001,0.15890248582070704,190.5,38.021375566909725,0.836,0.15339491516996254,69.0,6.670832032063167,124.38,29.70087540797409,0.6260000000000001,0.09633275663033837,0.32799999999999996,0.15449919093639292,0.10400000000000001,0.035071355833500364,0.096,0.028809720581775868,19.6,6.107372593840988,15.6,20.57425575810702,0.019047619047619046,0.019920476822239894,0.13333333333333333,0.06432979088622046,0.7523809523809524,0.03610893068595975,-0.7499999999999998,-1,0.0
2,3.2,1.3,2,3,0.0,1.0,1.016,0.09964938534682487,210.8,29.56053111836795,0.9460000000000001,0.09289779329994875,71.2,5.263078946776307,141.92,26.713330005822932,0.7080000000000001,0.05357238094391548,0.376,0.13334166640626624,0.09,0.062048368229954284,0.10800000000000001,0.0697853852894716,22.6,4.722287581247038,12.2,21.66102490649969,0.013043478260869565,0.019444069369563388,0.12608695652173912,0.09890707100936805,0.7521739130434784,0.05668871656697957,0.952,0.13791301606447445,185.4,37.259092849933964,0.8719999999999999,0.11322543883774532,68.2,4.604345773288536,121.32000000000001,25.59329990446718,0.6420000000000001,0.08671793355471523,0.30999999999999994,0.1079351657246145,0.12,0.058736700622353644,0.078,0.033466401061363026,24.0,6.557438524302,23.6,16.334013591276335,0.02631578947368421,0.01611506409725775,0.12631578947368421,0.06351325466393247,0.7368421052631579,0.03223012819451551,1.9000000000000001,-1,-1.0
1,2.35,1.52,2,3,0.0,31.1,0.982,0.10871982339941504,201.52000000000004,26.171587647676255,0.9399999999999998,0.14142135623730948,70.8,4.54972526643093,131.94,15.572026200851322,0.694,0.08905054744357273,0.34199999999999997,0.055407580708780275,0.10400000000000001,0.02302172886644268,0.092,0.032710854467592254,21.2,3.8987177379235853,20.0,10.862780491200215,0.024299065420560748,0.014173598960844018,0.1233644859813084,0.029848073687236094,0.7401869158878505,0.038192180825612244,1.0719999999999998,0.07362064927722381,200.76,18.670511508793748,1.02,0.09460443964212248,71.6,3.361547262794322,130.12,11.16633332835806,0.7,0.057879184513951125,0.32799999999999996,0.10401922899156674,0.11399999999999999,0.05128352561983234,0.084,0.03781534080237808,22.8,5.674504383644443,21.8,18.335757415498275,0.022413793103448276,0.015660260452228406,0.1103448275862069,0.044960016587604464,0.6862068965517242,0.03372001244070333,0.8300000000000001,-1,-31.1
2,1.15,4.8,3,2,0.0,0.0,1.048,0.12716131487209464,201.4,33.875507376274086,1.0699999999999998,0.18601075237738277,75.8,4.764451699828639,133.23999999999998,20.078545764073645,0.696,0.13277801022759755,0.31,0.06670832032063166,0.11200000000000002,0.04438468204234429,0.092,0.029495762407505257,22.0,5.958187643906492,16.0,19.196353820452465,0.01518987341772152,0.016504309886588985,0.09620253164556962,0.04159918158267084,0.6506329113924051,0.027732787721780543,0.966,0.1188696765369537,196.9,27.830199424366334,0.962,0.1418449858119772,70.2,4.54972526643093,129.02,14.479537285424561,0.6799999999999999,0.10392304845413268,0.32599999999999996,0.15485477067239484,0.1,0.046368092477478515,0.10400000000000001,0.04277849927241488,24.0,3.082207001484488,15.2,5.310367218940701,0.017391304347826087,0.006481356456521129,0.11594202898550725,0.008874962836170935,0.7043478260869566,0.013938684102660416,-3.65,1,0.0
1,1.35,2.9,3,1,0.0,0.0,1.06,0.1290348790056394,195.67999999999998,18.478419845863446,1.06,0.24093567606313518,73.2,5.630275304103699,128.5,16.48923891512279,0.6819999999999999,0.08228000972289687,0.33199999999999996,0.1073312629199899,0.11000000000000001,0.04527692569068708,0.09,0.057008771254956896,20.8,4.266145801540309,11.6,12.895735729302148,0.01509433962264151,0.017137643513759387,0.1018867924528302,0.052695245448184685,0.6566037735849056,0.08989531509110636,0.938,0.15221695043588276,197.88000000000002,37.869143111509665,0.976,0.18487833837418596,70.4,3.209361307176242,134.74,20.52152528444219,0.68,0.11180339887498945,0.288,0.11189280584559493,0.07,0.04415880433163924,0.128,0.08167006795638167,24.8,5.540758070878027,12.2,7.12039324756716,0.012280701754385965,0.004804583837764615,0.11228070175438595,0.034757215361682366,0.6982456140350877,0.029487256691178264,-1.5499999999999998,2,0.0
1,1.42,2.7,4,3,1.466666666666665,0.0,1.112,0.10473776778220928,216.14000000000001,27.91196875893924,1.196,0.22864820139244482,75.6,4.39317652729776,142.26,17.773097647849685,0.754,0.12521980673998823,0.366,0.15257784898208518,0.10400000000000001,0.056833088953531286,0.098,0.032710854467592254,22.0,2.23606797749979,16.0,9.460443964212251,0.01732283464566929,0.011679052735583721,0.10078740157480315,0.03582460839709394,0.6346456692913386,0.053866555516494705,1.1039999999999999,0.18201648277010515,204.64,34.66364089359339,1.142,0.3405436829541843,77.0,5.338539126015656,131.99999999999997,20.806849833648528,0.7180000000000001,0.13754999091239517,0.286,0.12953763931769022,0.098,0.07049822692805827,0.10400000000000001,0.0658027355054484,25.2,5.06951674225463,16.8,14.166862743741113,0.014953271028037382,0.012538698939251157,0.08411214953271028,0.037962796283345604,0.6429906542056074,0.08077491751899778,-1.2800000000000002,1,1.466666666666665
1,1.12,5.3,4,1,0.0,0.0,1.1219999999999999,0.14307340773183536,216.35999999999999,36.69404583852808,1.232,0.29819456735494027,77.8,5.167204273105525,140.92000000000002,21.40775560398614,0.764,0.15469324484281788,0.346,0.12521980673998823,0.10999999999999999,0.06204836822995428,0.09,0.0291547594742265,22.8,2.7748873851023212,20.2,8.105553651663778,0.020481927710843374,0.0109433145328825,0.09879518072289155,0.032608117114998454,0.6265060240963856,0.05199601355913273,0.9339999999999999,0.1532318504750236,195.7,37.217401843761195,0.9620000000000001,0.18633303518163383,70.2,4.494441010848846,132.16000000000003,23.071367536407543,0.67,0.11597413504743202,0.29800000000000004,0.08584870412533901,0.076,0.03361547262794322,0.124,0.0658027355054484,25.2,3.96232255123179,11.0,4.898979485566356,0.012154696132596685,0.006052182955858188,0.11491712707182322,0.03010923004074854,0.7005524861878454,0.03110649339283811,-4.18,3,0.0
1,1.38,2.8,3,2,22.166666666666668,0.0,1.074,0.1016366075781753,198.8,18.0023609562746,1.064,0.15565988564816563,74.0,6.442049363362563,129.68,10.136172847776427,0.692,0.07085195833567341,0.33999999999999997,0.12144957801491119,0.11000000000000001,0.062048368229954284,0.09000000000000001,0.04636809247747852,22.0,3.7416573867739413,13.0,13.490737563232042,0.015028901734104044,0.016143630108403396,0.09595375722543355,0.042200490747847354,0.6554913294797687,0.0784723330013651,1.006,0.085615419172016,201.44,19.039248934766317,1.0180000000000002,0.08927485648266255,71.8,3.96232255123179,133.24,8.563176980537067,0.7060000000000001,0.068044103344816,0.306,0.12759310326189263,0.098,0.04816637831516918,0.10600000000000001,0.05594640292279746,26.0,2.23606797749979,13.8,1.3038404810405297,0.015384615384615385,0.005159164819453112,0.10950226244343893,0.02759810078185865,0.6932126696832579,0.015804750404138434,-1.42,1,22.166666666666668
2,2.5,1.48,0,2,0.0,0.0,0.942,0.0810555365166378,192.3,22.880450170396557,0.892,0.1061602562167217,69.6,3.209361307176242,125.37999999999997,21.624569359873966,0.652,0.07596051605933177,0.33199999999999996,0.11819475453673906,0.1,0.04,0.1,0.05873670062235366,21.2,5.449770637375485,13.2,8.87130204648675,0.016483516483516484,0.010279278535093245,0.12197802197802199,0.022453644771101698,0.7318681318681318,0.02891801619107863,1.0240000000000002,0.058991524815010556,198.56,15.14523027226724,0.9800000000000001,0.07176350047203664,70.8,1.9235384061671343,129.78,8.950810019210552,0.69,0.03937003937005904,0.314,0.09208691546577072,0.10200000000000001,0.0408656334834051,0.1,0.041833001326703784,23.8,5.495452665613635,19.6,14.25833089811006,0.018518518518518517,0.008729713347982067,0.11481481481481481,0.05212304156193716,0.7049382716049383,0.028421887489435395,1.02,-2,0.0
1,2.0,1.72,2,3,0.0,5.2333333333333325,1.014,0.09939818911831347,201.11999999999998,18.446598602452433,1.002,0.138816425541072,75.0,4.123105625617661,130.42000000000002,9.72558481532088,0.69,0.07648529270389179,0.308,0.053103672189407015,0.11000000000000001,0.047434164902525694,0.092,0.03114482300479487,20.8,3.8340579025361627,20.0,11.811011811017716,0.02459016393442623,0.015058338582683472,0.11557377049180326,0.028892715954122246,0.6901639344262296,0.02617822856175623,1.026,0.05079370039680123,198.5,16.55249225947561,0.974,0.06542170893518452,71.6,1.816590212458495,130.82,9.019534356051862,0.6819999999999999,0.05263078946776306,0.318,0.07949842765740717,0.1,0.04301162633521314,0.098,0.04711687595755899,23.4,4.8270073544588685,17.0,13.80217374184226,0.015488215488215487,0.0056340742527547175,0.11178451178451179,0.03958198521127433,0.7010101010101011,0.016391463225101814,0.28,-1,-5.2333333333333325
2,2.9,1.35,2,3,0.0,0.0,0.9279999999999999,0.07328028384224505,192.56,15.457781212062748,0.932,0.07694153624668539,70.4,4.03732584763727,129.48,7.286082623742338,0.6759999999999999,0.0606630035524124,0.29,0.11704699910719625,0.092,0.0408656334834051,0.10800000000000001,0.040865633483405106,25.6,2.966479394838265,9.6,1.1401754250991378,0.01168384879725086,0.003918128608588103,0.11752577319587627,0.02598992495008802,0.7223367697594503,0.014860308117140647,0.994,0.09044335243676005,198.06,20.529198717923702,1.01,0.11916375287812983,71.8,4.43846820423443,130.2,10.93229161703986,0.6900000000000001,0.06442049363362563,0.26799999999999996,0.10568822072492277,0.098,0.07014271166700073,0.10200000000000001,0.03834057902536162,25.2,3.1144823004794873,14.6,7.056911505750941,0.015384615384615385,0.008158924398306318,0.10615384615384618,0.01816264454325784,0.6900000000000001,0.04989634225486072,1.5499999999999998,-1,0.0
1,1.04,8.0,5,0,0.0,2.166666666666666,1.0999999999999999,0.12288205727444508,213.14000000000001,35.09135221105052,1.176,0.2792489928361426,78.4,3.286335345030997,137.35999999999999,21.944657664224334,0.754,0.15109599597606815,0.33599999999999997,0.12817956155331472,0.11000000000000001,0.042426406871192854,0.088,0.021679483388678797,23.2,2.04939015319192,19.6,4.774934554525329,0.019858156028368795,0.005377925846845071,0.10425531914893618,0.024771984675990042,0.6453900709219857,0.041278179882350385,0.9279999999999999,0.055407580708780275,190.64000000000001,22.53326429969702,0.898,0.1003493896344168,69.6,2.966479394838265,124.78,18.50221608348578,0.6559999999999999,0.08414273587185055,0.328,0.11541230437002808,0.096,0.050299105359837164,0.10400000000000001,0.0658027355054484,23.0,5.612486080160912,12.4,7.829431652425353,0.015658362989323844,0.009615128886908396,0.12241992882562276,0.04252631813890294,0.7288256227758007,0.03186991199606848,-6.96,5,-2.166666666666666
1,1.2,4.0,4,2,0.0,0.0,1.096,0.0743639697703128,209.3,28.554771930449725,1.0939999999999999,0.12581732790041286,75.6,2.8809720581775866,137.3,16.548262748699642,0.74,0.09974968671630002,0.34199999999999997,0.08899438184514795,0.11000000000000001,0.057008771254956896,0.088,0.025884358211089573,23.0,3.7416573867739413,22.2,5.890670590009257,0.02335766423357664,0.00840209082716886,0.1072992700729927,0.039527417712590676,0.6759124087591241,0.03227400141523234,0.9279999999999999,0.050695167422546296,190.22,14.410135322057178,0.9259999999999999,0.06107372593840988,69.6,4.03732584763727,127.78,7.905504411484448,0.664,0.05366563145999494,0.284,0.11171392035015153,0.09,0.04183300132670378,0.10800000000000001,0.049699094559156706,25.4,2.7928480087537886,10.0,2.0,0.011940298507462687,0.0042215330220092395,0.1164179104477612,0.024974926165196278,0.7188059701492536,0.013079941671765174,-2.8,2,0.0
1,1.22,3.8,5,3,0.0,0.0,1.0939999999999999,0.12441864811996634,210.84,36.52742805071279,1.152,0.28490349243208657,77.2,3.5637059362410923,136.32,23.04424006123873,0.736,0.1578923684032892,0.33599999999999997,0.12660963628413124,0.11199999999999999,0.05019960159204453,0.09,0.026457513110645908,22.2,1.9235384061671343,17.0,3.8078865529319543,0.017045454545454548,0.004491871676375539,0.10340909090909092,0.027806100689186722,0.6448863636363635,0.037095354707956225,0.9960000000000001,0.04929503017546495,196.6,13.150095056690652,0.944,0.04929503017546494,71.8,1.6431676725154982,130.04000000000002,8.697585871953208,0.676,0.04335896677735758,0.32,0.07416198487095663,0.098,0.037013511046643494,0.10400000000000001,0.044497190922573975,23.8,5.357238094391549,17.0,14.543039572248986,0.015615615615615617,0.005776391610111515,0.1159159159159159,0.03941834672218715,0.7147147147147147,0.014711650106805882,-2.58,2,0.0
